Topic,Company,Problem Name,Difficulty,Link,Video,Code
prefix-sum,uber,Product of Array Except Self,M 1.36,https://leetcode.com/problems/product-of-array-except-self,https://www.youtube.com/watch?v=bNvIQI2wAjk,https://github.com/neetcode-gh/leetcode/blob/main/python/0238-product-of-array-except-self.py
prefix-sum,uber,Number of Flowers in Full Bloom,H 0.19,https://leetcode.com/problems/number-of-flowers-in-full-bloom,,
prefix-sum,uber,Subarray Sums Divisible by K,M 0.13,https://leetcode.com/problems/subarray-sums-divisible-by-k,,
prefix-sum,yandex,Subarray Sum Equals K,M 2.67,https://leetcode.com/problems/subarray-sum-equals-k,https://www.youtube.com/watch?v=fFVZt-6sgyo,https://github.com/neetcode-gh/leetcode/blob/main/python/0560-subarray-sum-equals-k.py
queue,accenture,Find the Winner of the Circular Game,M 0.28,https://leetcode.com/problems/find-the-winner-of-the-circular-game,,
queue,affirm,Design Hit Counter,M 0.65,https://leetcode.com/problems/design-hit-counter,,
queue,amazon,Sliding Window Maximum,H 0.95,https://leetcode.com/problems/sliding-window-maximum,https://www.youtube.com/watch?v=DfljaUwZsOk,https://github.com/neetcode-gh/leetcode/blob/main/python/0239-sliding-window-maximum.py
queue,amazon,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,M 0.54,https://leetcode.com/problems/longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit,,
queue,amazon,Design Circular Queue,M 0.47,https://leetcode.com/problems/design-circular-queue,https://www.youtube.com/watch?v=aBbsfn863oA,https://github.com/neetcode-gh/leetcode/blob/main/python/0622-design-circular-queue.py
queue,amazon,Shortest Subarray with Sum at Least K,H 0.19,https://leetcode.com/problems/shortest-subarray-with-sum-at-least-k,,
queue,amazon,Maximum Sum Circular Subarray,M 0.17,https://leetcode.com/problems/maximum-sum-circular-subarray,https://www.youtube.com/watch?v=fxT9KjakYPM,https://github.com/neetcode-gh/leetcode/blob/main/python/0918-maximum-sum-circular-subarray.py
queue,amazon,First Unique Number,M 0.09,https://leetcode.com/problems/first-unique-number,,
queue,apple,Sliding Window Maximum,H 0.95,https://leetcode.com/problems/sliding-window-maximum,https://www.youtube.com/watch?v=DfljaUwZsOk,https://github.com/neetcode-gh/leetcode/blob/main/python/0239-sliding-window-maximum.py
queue,apple,Design Hit Counter,M 0.65,https://leetcode.com/problems/design-hit-counter,,
queue,apple,Design Circular Queue,M 0.47,https://leetcode.com/problems/design-circular-queue,https://www.youtube.com/watch?v=aBbsfn863oA,https://github.com/neetcode-gh/leetcode/blob/main/python/0622-design-circular-queue.py
queue,atlassian,Design Snake Game,M 0.28,https://leetcode.com/problems/design-snake-game,,
queue,bloomberg,Design Hit Counter,M 0.65,https://leetcode.com/problems/design-hit-counter,,
queue,bloomberg,Find the Winner of the Circular Game,M 0.28,https://leetcode.com/problems/find-the-winner-of-the-circular-game,,
queue,capital-one,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,M 0.54,https://leetcode.com/problems/longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit,,
queue,citadel,Design Circular Queue,M 0.47,https://leetcode.com/problems/design-circular-queue,https://www.youtube.com/watch?v=aBbsfn863oA,https://github.com/neetcode-gh/leetcode/blob/main/python/0622-design-circular-queue.py
queue,citadel,Design Front Middle Back Queue,M 0.04,https://leetcode.com/problems/design-front-middle-back-queue,,
queue,databricks,Design Hit Counter,M 0.65,https://leetcode.com/problems/design-hit-counter,,
queue,datadog,Design Circular Queue,M 0.47,https://leetcode.com/problems/design-circular-queue,https://www.youtube.com/watch?v=aBbsfn863oA,https://github.com/neetcode-gh/leetcode/blob/main/python/0622-design-circular-queue.py
queue,facebook,Sliding Window Maximum,H 0.95,https://leetcode.com/problems/sliding-window-maximum,https://www.youtube.com/watch?v=DfljaUwZsOk,https://github.com/neetcode-gh/leetcode/blob/main/python/0239-sliding-window-maximum.py
queue,facebook,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,M 0.54,https://leetcode.com/problems/longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit,,
queue,facebook,Design Circular Queue,M 0.47,https://leetcode.com/problems/design-circular-queue,https://www.youtube.com/watch?v=aBbsfn863oA,https://github.com/neetcode-gh/leetcode/blob/main/python/0622-design-circular-queue.py
queue,facebook,Shortest Subarray with Sum at Least K,H 0.19,https://leetcode.com/problems/shortest-subarray-with-sum-at-least-k,,
queue,facebook,Maximum Sum Circular Subarray,M 0.17,https://leetcode.com/problems/maximum-sum-circular-subarray,https://www.youtube.com/watch?v=fxT9KjakYPM,https://github.com/neetcode-gh/leetcode/blob/main/python/0918-maximum-sum-circular-subarray.py
queue,facebook,Flatten Nested List Iterator,M 0.11,https://leetcode.com/problems/flatten-nested-list-iterator,,
queue,goldman-sachs,Sliding Window Maximum,H 0.95,https://leetcode.com/problems/sliding-window-maximum,https://www.youtube.com/watch?v=DfljaUwZsOk,https://github.com/neetcode-gh/leetcode/blob/main/python/0239-sliding-window-maximum.py
queue,goldman-sachs,Find the Winner of the Circular Game,M 0.28,https://leetcode.com/problems/find-the-winner-of-the-circular-game,,
queue,goldman-sachs,Maximum Sum Circular Subarray,M 0.17,https://leetcode.com/problems/maximum-sum-circular-subarray,https://www.youtube.com/watch?v=fxT9KjakYPM,https://github.com/neetcode-gh/leetcode/blob/main/python/0918-maximum-sum-circular-subarray.py
queue,google,Sliding Window Maximum,H 0.95,https://leetcode.com/problems/sliding-window-maximum,https://www.youtube.com/watch?v=DfljaUwZsOk,https://github.com/neetcode-gh/leetcode/blob/main/python/0239-sliding-window-maximum.py
queue,google,Design Hit Counter,M 0.65,https://leetcode.com/problems/design-hit-counter,,
queue,google,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,M 0.54,https://leetcode.com/problems/longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit,,
queue,google,Design Circular Queue,M 0.47,https://leetcode.com/problems/design-circular-queue,https://www.youtube.com/watch?v=aBbsfn863oA,https://github.com/neetcode-gh/leetcode/blob/main/python/0622-design-circular-queue.py
queue,google,Find the Winner of the Circular Game,M 0.28,https://leetcode.com/problems/find-the-winner-of-the-circular-game,,
queue,google,Finding MK Average,H 0.28,https://leetcode.com/problems/finding-mk-average,,
queue,google,Shortest Subarray with Sum at Least K,H 0.19,https://leetcode.com/problems/shortest-subarray-with-sum-at-least-k,,
queue,google,Maximum Sum Circular Subarray,M 0.17,https://leetcode.com/problems/maximum-sum-circular-subarray,https://www.youtube.com/watch?v=fxT9KjakYPM,https://github.com/neetcode-gh/leetcode/blob/main/python/0918-maximum-sum-circular-subarray.py
queue,google,Design Circular Deque,M 0.11,https://leetcode.com/problems/design-circular-deque,,
queue,google,Time Taken to Cross the Door,H 0.09,https://leetcode.com/problems/time-taken-to-cross-the-door,,
queue,google,Continuous Subarrays,M 0.07,https://leetcode.com/problems/continuous-subarrays,,
queue,google,Jump Game VI,M 0.07,https://leetcode.com/problems/jump-game-vi,,
queue,google,Longest Increasing Subsequence II,H 0.04,https://leetcode.com/problems/longest-increasing-subsequence-ii,,
queue,google,Reveal Cards In Increasing Order,M 0.04,https://leetcode.com/problems/reveal-cards-in-increasing-order,,
queue,intuit,Design Circular Queue,M 0.47,https://leetcode.com/problems/design-circular-queue,https://www.youtube.com/watch?v=aBbsfn863oA,https://github.com/neetcode-gh/leetcode/blob/main/python/0622-design-circular-queue.py
queue,linkedin,Flatten Nested List Iterator,M 0.11,https://leetcode.com/problems/flatten-nested-list-iterator,,
queue,microsoft,Design Hit Counter,M 0.65,https://leetcode.com/problems/design-hit-counter,,
queue,oracle,Sliding Window Maximum,H 0.95,https://leetcode.com/problems/sliding-window-maximum,https://www.youtube.com/watch?v=DfljaUwZsOk,https://github.com/neetcode-gh/leetcode/blob/main/python/0239-sliding-window-maximum.py
queue,roblox,Design Hit Counter,M 0.65,https://leetcode.com/problems/design-hit-counter,,
queue,tcs,Sliding Window Maximum,H 0.95,https://leetcode.com/problems/sliding-window-maximum,https://www.youtube.com/watch?v=DfljaUwZsOk,https://github.com/neetcode-gh/leetcode/blob/main/python/0239-sliding-window-maximum.py
queue,tiktok,Sliding Window Maximum,H 0.95,https://leetcode.com/problems/sliding-window-maximum,https://www.youtube.com/watch?v=DfljaUwZsOk,https://github.com/neetcode-gh/leetcode/blob/main/python/0239-sliding-window-maximum.py
queue,uber,Sliding Window Maximum,H 0.95,https://leetcode.com/problems/sliding-window-maximum,https://www.youtube.com/watch?v=DfljaUwZsOk,https://github.com/neetcode-gh/leetcode/blob/main/python/0239-sliding-window-maximum.py
queue,uber,Design Hit Counter,M 0.65,https://leetcode.com/problems/design-hit-counter,,
queue,uber,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,M 0.54,https://leetcode.com/problems/longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit,,
queue,uber,Count Subarrays With Fixed Bounds,H 0.21,https://leetcode.com/problems/count-subarrays-with-fixed-bounds,,
recursion,accenture,Add Two Numbers,M 2.37,https://leetcode.com/problems/add-two-numbers,t,h
recursion,accenture,Find the Winner of the Circular Game,M 0.28,https://leetcode.com/problems/find-the-winner-of-the-circular-game,,
recursion,amazon,Add Two Numbers,M 2.37,https://leetcode.com/problems/add-two-numbers,t,h
recursion,amazon,Decode String,M 1.63,https://leetcode.com/problems/decode-string,https://www.youtube.com/watch?v=qB0zZpBJlh8,https://github.com/neetcode-gh/leetcode/blob/main/python/0394-decode-string.py
recursion,amazon,Integer to English Words,H 1.40,https://leetcode.com/problems/integer-to-english-words,,
recursion,amazon,Basic Calculator,H 0.88,https://leetcode.com/problems/basic-calculator,,
recursion,amazon,Regular Expression Matching,H 0.67,https://leetcode.com/problems/regular-expression-matching,https://www.youtube.com/watch?v=HAA8mgxlov8,https://github.com/neetcode-gh/leetcode/blob/main/python/0010-regular-expression-matching.py
recursion,amazon,Reverse Nodes in k-Group,H 0.62,https://leetcode.com/problems/reverse-nodes-in-k-group,https://www.youtube.com/watch?v=1UOPsfP85V4,https://github.com/neetcode-gh/leetcode/blob/main/python/0025-reverse-nodes-in-k-group.py
recursion,amazon,Reorder List,M 0.37,https://leetcode.com/problems/reorder-list,https://www.youtube.com/watch?v=S5bfdUTrKLM,https://github.com/neetcode-gh/leetcode/blob/main/python/0143-reorder-list.py
recursion,amazon,Wildcard Matching,H 0.28,https://leetcode.com/problems/wildcard-matching,,
recursion,amazon,Swap Nodes in Pairs,M 0.26,https://leetcode.com/problems/swap-nodes-in-pairs,https://www.youtube.com/watch?v=o811TZLAWOo,https://github.com/neetcode-gh/leetcode/blob/main/python/0024-swap-nodes-in-pairs.py
recursion,amazon,Different Ways to Add Parentheses,M 0.21,https://leetcode.com/problems/different-ways-to-add-parentheses,,
recursion,amazon,Predict the Winner,M 0.09,https://leetcode.com/problems/predict-the-winner,,
recursion,amazon,Permutation Sequence,H 0.09,https://leetcode.com/problems/permutation-sequence,,
recursion,apple,Regular Expression Matching,H 0.67,https://leetcode.com/problems/regular-expression-matching,https://www.youtube.com/watch?v=HAA8mgxlov8,https://github.com/neetcode-gh/leetcode/blob/main/python/0010-regular-expression-matching.py
recursion,arista-networks,Reverse Nodes in k-Group,H 0.62,https://leetcode.com/problems/reverse-nodes-in-k-group,https://www.youtube.com/watch?v=1UOPsfP85V4,https://github.com/neetcode-gh/leetcode/blob/main/python/0025-reverse-nodes-in-k-group.py
recursion,bloomberg,Add Two Numbers,M 2.37,https://leetcode.com/problems/add-two-numbers,t,h
recursion,bloomberg,Decode String,M 1.63,https://leetcode.com/problems/decode-string,https://www.youtube.com/watch?v=qB0zZpBJlh8,https://github.com/neetcode-gh/leetcode/blob/main/python/0394-decode-string.py
recursion,bloomberg,Integer to English Words,H 1.40,https://leetcode.com/problems/integer-to-english-words,,
recursion,bloomberg,Basic Calculator,H 0.88,https://leetcode.com/problems/basic-calculator,,
recursion,bloomberg,Regular Expression Matching,H 0.67,https://leetcode.com/problems/regular-expression-matching,https://www.youtube.com/watch?v=HAA8mgxlov8,https://github.com/neetcode-gh/leetcode/blob/main/python/0010-regular-expression-matching.py
recursion,bloomberg,Reverse Nodes in k-Group,H 0.62,https://leetcode.com/problems/reverse-nodes-in-k-group,https://www.youtube.com/watch?v=1UOPsfP85V4,https://github.com/neetcode-gh/leetcode/blob/main/python/0025-reverse-nodes-in-k-group.py
recursion,bloomberg,Find the Winner of the Circular Game,M 0.28,https://leetcode.com/problems/find-the-winner-of-the-circular-game,,
recursion,bloomberg,Wildcard Matching,H 0.28,https://leetcode.com/problems/wildcard-matching,,
recursion,bloomberg,Different Ways to Add Parentheses,M 0.21,https://leetcode.com/problems/different-ways-to-add-parentheses,,
recursion,bloomberg,Elimination Game,M 0.09,https://leetcode.com/problems/elimination-game,,
recursion,bloomberg,K-th Symbol in Grammar,M 0.07,https://leetcode.com/problems/k-th-symbol-in-grammar,,
recursion,bytedance,Regular Expression Matching,H 0.67,https://leetcode.com/problems/regular-expression-matching,https://www.youtube.com/watch?v=HAA8mgxlov8,https://github.com/neetcode-gh/leetcode/blob/main/python/0010-regular-expression-matching.py
recursion,cisco,Add Two Numbers,M 2.37,https://leetcode.com/problems/add-two-numbers,t,h
recursion,de-shaw,K-th Symbol in Grammar,M 0.07,https://leetcode.com/problems/k-th-symbol-in-grammar,,
recursion,doordash,Basic Calculator,H 0.88,https://leetcode.com/problems/basic-calculator,,
recursion,doordash,Basic Calculator III,H 0.15,https://leetcode.com/problems/basic-calculator-iii,,
recursion,facebook,Add Two Numbers,M 2.37,https://leetcode.com/problems/add-two-numbers,t,h
recursion,facebook,Decode String,M 1.63,https://leetcode.com/problems/decode-string,https://www.youtube.com/watch?v=qB0zZpBJlh8,https://github.com/neetcode-gh/leetcode/blob/main/python/0394-decode-string.py
recursion,facebook,Integer to English Words,H 1.40,https://leetcode.com/problems/integer-to-english-words,,
recursion,facebook,Basic Calculator,H 0.88,https://leetcode.com/problems/basic-calculator,,
recursion,facebook,Regular Expression Matching,H 0.67,https://leetcode.com/problems/regular-expression-matching,https://www.youtube.com/watch?v=HAA8mgxlov8,https://github.com/neetcode-gh/leetcode/blob/main/python/0010-regular-expression-matching.py
recursion,facebook,Reverse Nodes in k-Group,H 0.62,https://leetcode.com/problems/reverse-nodes-in-k-group,https://www.youtube.com/watch?v=1UOPsfP85V4,https://github.com/neetcode-gh/leetcode/blob/main/python/0025-reverse-nodes-in-k-group.py
recursion,facebook,Reorder List,M 0.37,https://leetcode.com/problems/reorder-list,https://www.youtube.com/watch?v=S5bfdUTrKLM,https://github.com/neetcode-gh/leetcode/blob/main/python/0143-reorder-list.py
recursion,facebook,Wildcard Matching,H 0.28,https://leetcode.com/problems/wildcard-matching,,
recursion,facebook,Swap Nodes in Pairs,M 0.26,https://leetcode.com/problems/swap-nodes-in-pairs,https://www.youtube.com/watch?v=o811TZLAWOo,https://github.com/neetcode-gh/leetcode/blob/main/python/0024-swap-nodes-in-pairs.py
recursion,facebook,Parsing A Boolean Expression,H 0.22,https://leetcode.com/problems/parsing-a-boolean-expression,,
recursion,facebook,Strobogrammatic Number II,M 0.06,https://leetcode.com/problems/strobogrammatic-number-ii,,
recursion,facebook,Find Kth Bit in Nth Binary String,M 0.04,https://leetcode.com/problems/find-kth-bit-in-nth-binary-string,,
recursion,goldman-sachs,Integer to English Words,H 1.40,https://leetcode.com/problems/integer-to-english-words,,
recursion,goldman-sachs,Reorder List,M 0.37,https://leetcode.com/problems/reorder-list,https://www.youtube.com/watch?v=S5bfdUTrKLM,https://github.com/neetcode-gh/leetcode/blob/main/python/0143-reorder-list.py
recursion,goldman-sachs,Find the Winner of the Circular Game,M 0.28,https://leetcode.com/problems/find-the-winner-of-the-circular-game,,
recursion,google,Add Two Numbers,M 2.37,https://leetcode.com/problems/add-two-numbers,t,h
recursion,google,Decode String,M 1.63,https://leetcode.com/problems/decode-string,https://www.youtube.com/watch?v=qB0zZpBJlh8,https://github.com/neetcode-gh/leetcode/blob/main/python/0394-decode-string.py
recursion,google,Integer to English Words,H 1.40,https://leetcode.com/problems/integer-to-english-words,,
recursion,google,Basic Calculator,H 0.88,https://leetcode.com/problems/basic-calculator,,
recursion,google,Regular Expression Matching,H 0.67,https://leetcode.com/problems/regular-expression-matching,https://www.youtube.com/watch?v=HAA8mgxlov8,https://github.com/neetcode-gh/leetcode/blob/main/python/0010-regular-expression-matching.py
